ano,codigo,estacao,regiao,uf,latitude,longitude,altitude_m,data_fundacao,arquivo_origem,linhas_total,datetime_validos,temperaturas_validas,duplicados_datetime,primeiro_datetime_utc,ultimo_datetime_utc
2018,A035,ITUMBIARA,CO,GO,-18.40972222,-49.19194444,488.0,2007-11-01,2018/INMET_CO_GO_A035_ITUMBIARA_01-01-2018_A_31-12-2018.CSV,8760,8760,8741,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A036,CRISTALINA,CO,GO,-16.78805555,-47.61166666,1202.0,2007-12-14,2018/INMET_CO_GO_A036_CRISTALINA_01-01-2018_A_31-12-2018.CSV,8760,8760,8619,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A037,SILVANIA,CO,GO,-16.67694443,-48.61805554,949.0,2010-10-08,2018/INMET_CO_GO_A037_SILVANIA_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A056,CRISTALINA (FAZENDA SANTA MONICA),CO,GO,-16.39944444,-47.62583332,932.0,2018-01-25,2018/INMET_CO_GO_A056_CRISTALINA (FAZENDA SANTA MONICA)_25-01-2018_A_31-12-2018.CSV,8184,8184,8005,0,2018-01-25T00:00:00,2018-12-31T23:00:00
2018,A702,CAMPO GRANDE,CO,MS,-20.45,-54.6,530.0,2001-09-10,2018/INMET_CO_MS_A702_CAMPO GRANDE_01-01-2018_A_31-12-2018.CSV,8760,8760,8554,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A703,PONTA PORA,CO,MS,-22.5525,-55.71638888,675.0,2001-09-07,2018/INMET_CO_MS_A703_PONTA PORA_01-01-2018_A_31-12-2018.CSV,8760,8760,8674,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A704,TRES LAGOAS,CO,MS,-20.78999999,-51.71222222,313.0,2001-09-03,2018/INMET_CO_MS_A704_TRES LAGOAS_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A709,IVINHEMA,CO,MS,-22.30666666,-53.82722221,373.8,2003-02-08,2018/INMET_CO_MS_A709_IVINHEMA_01-01-2018_A_31-12-2018.CSV,8760,8760,8753,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A710,PARANAIBA,CO,MS,-19.69527777,-51.18138888,424.0,2006-11-10,2018/INMET_CO_MS_A710_PARANAIBA_01-01-2018_A_31-12-2018.CSV,8760,8760,8556,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A717,NHUMIRIM,CO,MS,-18.98888888,-56.62305554,91.0,2006-08-02,2018/INMET_CO_MS_A717_NHUMIRIM_01-01-2018_A_31-12-2018.CSV,8760,8760,6393,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A719,AQUIDAUANA,CO,MS,-20.47555554,-55.78388888,155.0,2006-11-01,2018/INMET_CO_MS_A719_AQUIDAUANA_01-01-2018_A_31-12-2018.CSV,8760,8760,6945,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A720,COXIM,CO,MS,-18.51222222,-54.73583333,252.0,2006-11-06,2018/INMET_CO_MS_A720_COXIM_01-01-2018_A_31-12-2018.CSV,8760,8760,7529,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A721,DOURADOS,CO,MS,-22.19388888,-54.91138888,469.0,2006-10-18,2018/INMET_CO_MS_A721_DOURADOS_01-01-2018_A_31-12-2018.CSV,8760,8760,8729,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A722,MIRANDA,CO,MS,-20.38333333,-56.41666666,140.0,2006-11-02,2018/INMET_CO_MS_A722_MIRANDA_01-01-2018_A_31-12-2018.CSV,8760,8760,4715,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A723,PORTO MURTINHO,CO,MS,-21.70583333,-57.88666666,85.0,2006-10-24,2018/INMET_CO_MS_A723_PORTO MURTINHO_01-01-2018_A_31-12-2018.CSV,8760,8760,8741,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A724,CORUMBA,CO,MS,-18.99666666,-57.63749999,126.0,2006-10-26,2018/INMET_CO_MS_A724_CORUMBA_01-01-2018_A_31-12-2018.CSV,8760,8760,4455,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A730,CHAPADAO DO SUL,CO,MS,-18.80222222,-52.60277777,818.0,2006-12-20,2018/INMET_CO_MS_A730_CHAPADAO DO SUL_01-01-2018_A_31-12-2018.CSV,8760,8760,8007,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A731,MARACAJU,CO,MS,-21.60916666,-55.17777777,400.0,2006-12-15,2018/INMET_CO_MS_A731_MARACAJU_01-01-2018_A_31-12-2018.CSV,8760,8760,8500,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A732,SAO GABRIEL DO OESTE,CO,MS,-19.42027777,-54.55305555,647.0,2006-12-18,2018/INMET_CO_MS_A732_SAO GABRIEL DO OESTE_01-01-2018_A_31-12-2018.CSV,8760,8760,7473,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A742,CASSILANDIA,CO,MS,-19.12249999,-51.72083332,516.0,2008-03-08,2018/INMET_CO_MS_A742_CASSILANDIA_01-01-2018_A_31-12-2018.CSV,8760,8760,7481,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A743,RIO BRILHANTE,CO,MS,-21.77472221,-54.52805554,329.0,2008-06-26,2018/INMET_CO_MS_A743_RIO BRILHANTE_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A749,JUTI,CO,MS,-22.85722222,-54.60555555,379.0,2008-06-16,2018/INMET_CO_MS_A749_JUTI_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A750,AMAMBAI,CO,MS,-23.0025,-55.32944443,431.0,2008-06-11,2018/INMET_CO_MS_A750_AMAMBAI_01-01-2018_A_31-12-2018.CSV,8760,8760,8477,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A751,SETE QUEDAS,CO,MS,-23.96694443,-55.02416666,402.0,2008-06-03,2018/INMET_CO_MS_A751_SETE QUEDAS_01-01-2018_A_31-12-2018.CSV,8760,8760,7382,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A752,ITAQUIRAI,CO,MS,-23.44944444,-54.18166666,336.0,2008-05-28,2018/INMET_CO_MS_A752_ITAQUIRAI_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A754,SIDROLANDIA,CO,MS,-20.98166666,-54.97194443,464.0,2008-09-29,2018/INMET_CO_MS_A754_SIDROLANDIA_01-01-2018_A_31-12-2018.CSV,8760,8760,8709,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A756,AGUA CLARA,CO,MS,-20.44444444,-52.87555554,338.0,2010-08-14,2018/INMET_CO_MS_A756_AGUA CLARA_01-01-2018_A_31-12-2018.CSV,8760,8760,7498,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A757,BELA VISTA,CO,MS,-22.10083333,-56.53999999,208.0,2011-08-09,2018/INMET_CO_MS_A757_BELA VISTA_01-01-2018_A_31-12-2018.CSV,8760,8760,7369,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A758,JARDIM,CO,MS,-21.47833332,-56.13694444,249.0,2011-08-04,2018/INMET_CO_MS_A758_JARDIM_01-01-2018_A_31-12-2018.CSV,8760,8760,7671,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A759,BATAGUASSU,CO,MS,-21.75138888,-52.47055554,387.0,2013-03-21,2018/INMET_CO_MS_A759_BATAGUASSU_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A760,COSTA RICA,CO,MS,-18.82277777,-53.26722221,730.0,2012-12-04,2018/INMET_CO_MS_A760_COSTA RICA_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A761,SONORA,CO,MS,-17.89638888,-54.45361111,486.0,2012-11-30,2018/INMET_CO_MS_A761_SONORA_01-01-2018_A_31-12-2018.CSV,8760,8760,7999,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,S701,ANGELICA,CO,MS,-22.14805555,-53.76361111,347.0,2018-04-09,2018/INMET_CO_MS_S701_ANGELICA_09-04-2018_A_31-12-2018.CSV,6408,6408,6385,0,2018-04-09T00:00:00,2018-12-31T23:00:00
2018,S702,ARAL MOREIRA,CO,MS,-22.955,-55.6261111,605.0,2018-04-13,2018/INMET_CO_MS_S702_ARAL MOREIRA_13-04-2018_A_31-12-2018.CSV,6312,6312,4414,0,2018-04-13T00:00:00,2018-12-31T23:00:00
2018,S703,BANDEIRANTES,CO,MS,-19.94555555,-54.3686111,624.0,2018-01-29,2018/INMET_CO_MS_S703_BANDEIRANTES_29-01-2018_A_31-12-2018.CSV,8088,8088,6737,0,2018-01-29T00:00:00,2018-12-31T23:00:00
2018,S704,BONITO,CO,MS,-21.24666666,-56.45055555,329.0,2018-08-06,2018/INMET_CO_MS_S704_BONITO_06-08-2018_A_31-12-2018.CSV,3552,3552,3473,0,2018-08-06T00:00:00,2018-12-31T23:00:00
2018,S705,BRASILANDIA,CO,MS,-21.29833333,-52.06888888,345.0,2018-04-06,2018/INMET_CO_MS_S705_BRASILANDIA_06-04-2018_A_31-12-2018.CSV,6480,6480,6032,0,2018-04-06T00:00:00,2018-12-31T23:00:00
2018,S706,CAARAPO,CO,MS,-22.65694444,-54.81944443,454.0,2018-03-03,2018/INMET_CO_MS_S706_CAARAPO_03-03-2018_A_31-12-2018.CSV,7296,7296,7198,0,2018-03-03T00:00:00,2018-12-31T23:00:00
2018,S707,CAMAPUA,CO,MS,-19.58749999,-54.02999999,540.0,2018-02-19,2018/INMET_CO_MS_S707_CAMAPUA_19-02-2018_A_31-12-2018.CSV,7584,7584,6553,0,2018-02-19T00:00:00,2018-12-31T23:00:00
2018,S708,FATIMA DO SUL,CO,MS,-22.30861111,-54.32583332,340.0,2018-02-28,2018/INMET_CO_MS_S708_FATIMA DO SUL_28-02-2018_A_31-12-2018.CSV,7368,7368,7319,0,2018-02-28T00:00:00,2018-12-31T23:00:00
2018,S709,IGUATEMI,CO,MS,-23.64444444,-54.57027777,319.0,2018-02-19,2018/INMET_CO_MS_S709_IGUATEMI_19-02-2018_A_31-12-2018.CSV,7584,7584,6330,0,2018-02-19T00:00:00,2018-12-31T23:00:00
2018,S710,ITAPORA,CO,MS,-22.09277777,-54.79888888,360.0,2018-02-26,2018/INMET_CO_MS_S710_ITAPORA_26-02-2018_A_31-12-2018.CSV,7416,7416,7390,0,2018-02-26T00:00:00,2018-12-31T23:00:00
2018,S711,LAGUNA CARAPA,CO,MS,-22.57527777,-55.16027777,499.0,2018-04-12,2018/INMET_CO_MS_S711_LAGUNA CARAPA_12-04-2018_A_31-12-2018.CSV,6336,6336,6069,0,2018-04-12T00:00:00,2018-12-31T23:00:00
2018,S712,NOVA ALVORADA DO SUL,CO,MS,-21.45111111,-54.34194444,5.0,2018-02-23,2018/INMET_CO_MS_S712_NOVA ALVORADA DO SUL_23-02-2018_A_31-12-2018.CSV,7488,7488,6206,0,2018-02-23T00:00:00,2018-12-31T23:00:00
2018,S713,NOVA ANDRADINA,CO,MS,-22.0786111,-53.46583333,372.0,2018-04-09,2018/INMET_CO_MS_S713_NOVA ANDRADINA_09-04-2018_A_31-12-2018.CSV,6408,6408,6371,0,2018-04-09T00:00:00,2018-12-31T23:00:00
2018,S714,PEDRO GOMES,CO,MS,-18.07277777,-54.54888888,251.0,2018-02-02,2018/INMET_CO_MS_S714_PEDRO GOMES_02-02-2018_A_31-12-2018.CSV,7992,7992,6891,0,2018-02-02T00:00:00,2018-12-31T23:00:00
2018,S715,RIBAS DO RIO PARDO,CO,MS,-20.46666666,-53.76305555,436.0,2018-01-18,2018/INMET_CO_MS_S715_RIBAS DO RIO PARDO_18-01-2018_A_31-12-2018.CSV,8352,8352,6842,0,2018-01-18T00:00:00,2018-12-31T23:00:00
2018,S716,SANTA RITA DO PARDO,CO,MS,-21.30583333,-52.82027777,383.0,2018-02-19,2018/INMET_CO_MS_S716_SANTA RITA DO PARDO_19-02-2018_A_31-12-2018.CSV,7584,7584,6057,0,2018-02-19T00:00:00,2018-12-31T23:00:00
2018,S717,SELVIRIA,CO,MS,-20.35138888,-51.43027777,374.0,2018-04-05,2018/INMET_CO_MS_S717_SELVIRIA_05-04-2018_A_31-12-2018.CSV,6504,6504,6465,0,2018-04-05T00:00:00,2018-12-31T23:00:00
2018,A901,CUIABA,CO,MT,-15.55916666,-56.72944443,240.0,2002-12-08,2018/INMET_CO_MT_A901_CUIABA_01-01-2018_A_31-12-2018.CSV,8760,8760,8160,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A902,TANGARA DA SERRA,CO,MT,-14.65,-57.41666666,321.5,2002-12-11,2018/INMET_CO_MT_A902_TANGARA DA SERRA_01-01-2018_A_31-12-2018.CSV,8760,8760,5454,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A903,S.J. DO RIO CLARO,CO,MT,-13.45,-56.66666666,350.0,2003-02-25,2018/INMET_CO_MT_A903_S.J. DO RIO CLARO_01-01-2018_A_31-12-2018.CSV,8760,8760,4690,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A904,SORRISO,CO,MT,-12.55,-55.71666666,380.0,2002-12-16,2018/INMET_CO_MT_A904_SORRISO_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A905,CAMPO NOVO DOS PARECIS,CO,MT,-13.78333333,-57.83333333,570.0,2002-12-13,2018/INMET_CO_MT_A905_CAMPO NOVO DOS PARECIS_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A906,GUARANTA DO NORTE,CO,MT,-9.95,-54.88333333,320.0,2002-12-20,2018/INMET_CO_MT_A906_GUARANTA DO NORTE_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A907,RONDONOPOLIS,CO,MT,-16.45,-54.56666666,284.0,2003-11-17,2018/INMET_CO_MT_A907_RONDONOPOLIS_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A908,AGUA BOA,CO,MT,-14.01611111,-52.21222222,432.0,2006-12-16,2018/INMET_CO_MT_A908_AGUA BOA_01-01-2018_A_31-12-2018.CSV,8760,8760,8107,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A909,ALTO ARAGUAIA,CO,MT,-17.33944444,-53.22416666,753.0,2011-09-22,2018/INMET_CO_MT_A909_ALTO ARAGUAIA_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A910,APIACAS,CO,MT,-9.56388888,-57.3936111,220.0,2006-10-24,2018/INMET_CO_MT_A910_APIACAS_01-01-2018_A_31-12-2018.CSV,8760,8760,5932,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A911,SAPEZAL,CO,MT,-10.16583333,-59.45111111,105.0,2017-10-20,2018/INMET_CO_MT_A911_SAPEZAL_01-01-2018_A_31-12-2018.CSV,8760,8760,8711,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A912,CAMPO VERDE,CO,MT,-15.52749999,-55.13555555,749.0,2006-11-21,2018/INMET_CO_MT_A912_CAMPO VERDE_01-01-2018_A_31-12-2018.CSV,8760,8760,4893,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A913,COMODORO,CO,MT,-13.70861111,-59.76277777,591.0,2006-11-28,2018/INMET_CO_MT_A913_COMODORO_01-01-2018_A_31-12-2018.CSV,8760,8760,8758,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A914,JUARA,CO,MT,-11.28027777,-57.52666666,260.0,2006-11-02,2018/INMET_CO_MT_A914_JUARA_01-01-2018_A_31-12-2018.CSV,8760,8760,8699,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A915,PARANATINGA,CO,MT,-14.42138888,-54.03527777,474.0,2006-12-19,2018/INMET_CO_MT_A915_PARANATINGA_01-01-2018_A_31-12-2018.CSV,8760,8760,2605,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A916,QUERENCIA,CO,MT,-12.5986111,-52.19444444,339.0,2007-07-18,2018/INMET_CO_MT_A916_QUERENCIA_01-01-2018_A_31-12-2018.CSV,8760,8760,4017,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A917,SINOP,CO,MT,-11.98222221,-55.56583333,371.0,2006-10-29,2018/INMET_CO_MT_A917_SINOP_01-01-2018_A_31-12-2018.CSV,8760,8760,6249,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A919,COTRIGUACU,CO,MT,-9.90611111,-58.57194443,261.0,2007-05-28,2018/INMET_CO_MT_A919_COTRIGUACU_01-01-2018_A_31-12-2018.CSV,8760,8760,8504,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A920,JUINA,CO,MT,-11.36694443,-58.73305554,220.0,2006-11-24,2018/INMET_CO_MT_A920_JUINA_01-01-2018_A_31-12-2018.CSV,8760,8760,5962,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A921,SAO FELIX  DO ARAGUAIA,CO,MT,-11.61888888,-50.72777777,218.0,2007-10-19,2018/INMET_CO_MT_A921_SAO FELIX  DO ARAGUAIA_01-01-2018_A_31-12-2018.CSV,8760,8760,5555,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A922,VILA BELA DA SANTISSIMA TRINDADE,CO,MT,-15.06277777,-59.87277777,222.0,2006-12-01,2018/INMET_CO_MT_A922_VILA BELA DA SANTISSIMA TRINDADE_01-01-2018_A_31-12-2018.CSV,8760,8760,5655,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A923,PRIMAVERA DO LESTE,CO,MT,-15.57999999,-54.3811111,680.0,2017-10-26,2018/INMET_CO_MT_A923_PRIMAVERA DO LESTE_01-01-2018_A_31-12-2018.CSV,8760,8760,8673,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A924,ALTA FLORESTA,CO,MT,-9.84944444,-56.1,289.0,2007-05-23,2018/INMET_CO_MT_A924_ALTA FLORESTA_01-01-2018_A_31-12-2018.CSV,8760,8760,5382,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2018/INMET_CO_MT_A926_CARLINDA_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2018/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2018_A_31-12-2018.CSV,8760,8760,7390,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2018/INMET_CO_MT_A928_NOVA MARINGA_01-01-2018_A_31-12-2018.CSV,8760,8760,8755,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2018/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A930,GAUCHA DO NORTE,CO,MT,-13.18472221,-53.2575,379.0,2008-06-04,2018/INMET_CO_MT_A930_GAUCHA DO NORTE_01-01-2018_A_31-12-2018.CSV,8760,8760,6653,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A931,SANTO ANTONIO DO LESTE,CO,MT,-14.92777777,-53.8836111,648.0,2008-05-30,2018/INMET_CO_MT_A931_SANTO ANTONIO DO LESTE_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A932,GUIRATINGA,CO,MT,-16.34166666,-53.76611111,526.0,2008-01-24,2018/INMET_CO_MT_A932_GUIRATINGA_01-01-2018_A_31-12-2018.CSV,8760,8760,8571,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2018/INMET_CO_MT_A933_ITIQUIRA_01-01-2018_A_31-12-2018.CSV,8760,8760,7655,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A934,ALTO TAQUARI,CO,MT,-17.81555555,-53.28749999,875.0,2008-01-29,2018/INMET_CO_MT_A934_ALTO TAQUARI_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A935,PORTO ESTRELA,CO,MT,-15.54638888,-57.38166666,145.0,2008-05-30,2018/INMET_CO_MT_A935_PORTO ESTRELA_01-01-2018_A_31-12-2018.CSV,8760,8760,6831,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A936,SALTO DO CEU,CO,MT,-15.13583333,-58.115,303.0,2008-01-24,2018/INMET_CO_MT_A936_SALTO DO CEU_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A937,PONTES E LACERDA,CO,MT,-15.25111111,-59.34666666,256.0,2008-01-30,2018/INMET_CO_MT_A937_PONTES E LACERDA_01-01-2018_A_31-12-2018.CSV,8760,8760,8153,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A941,CACERES,CO,MT,-16.07444443,-57.69277777,116.0,2012-03-30,2018/INMET_CO_MT_A941_CACERES_01-01-2018_A_31-12-2018.CSV,8760,8760,8755,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A303,MACEIO,NE,AL,-9.55111111,-35.77027777,80.0,2003-02-25,2018/INMET_NE_AL_A303_MACEIO_01-01-2018_A_31-12-2018.CSV,8760,8760,8757,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A323,PAO DE ACUCAR,NE,AL,-9.76583333,-37.44777777,19.0,2007-07-14,2018/INMET_NE_AL_A323_PAO DE ACUCAR_01-01-2018_A_31-12-2018.CSV,8760,8760,7997,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A327,PALMEIRA DOS INDIOS,NE,AL,-9.42055554,-36.62027777,275.0,2007-07-11,2018/INMET_NE_AL_A327_PALMEIRA DOS INDIOS_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A353,ARAPIRACA,NE,AL,-9.80416666,-36.61888888,241.0,2008-04-27,2018/INMET_NE_AL_A353_ARAPIRACA_01-01-2018_A_31-12-2018.CSV,8760,8760,7250,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A355,CORURIPE,NE,AL,-10.14527777,-36.28638888,74.0,2008-09-06,2018/INMET_NE_AL_A355_CORURIPE_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A356,SAO LUIS DO QUITUNDE,NE,AL,-9.28749999,-35.56583333,19.0,2008-09-08,2018/INMET_NE_AL_A356_SAO LUIS DO QUITUNDE_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A371,PIRANHAS,NE,AL,-9.62222221,-37.76722221,187.0,2017-09-20,2018/INMET_NE_AL_A371_PIRANHAS_01-01-2018_A_31-12-2018.CSV,8760,8760,8710,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A401,SALVADOR,NE,BA,-13.01666666,-38.51666666,51.41,2000-05-13,2018/INMET_NE_BA_A401_SALVADOR_01-01-2018_A_31-12-2018.CSV,8760,8760,8744,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A402,BARREIRAS,NE,BA,-12.15,-45.01666666,470.37,2001-12-20,2018/INMET_NE_BA_A402_BARREIRAS_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A404,LUIZ EDUARDO MAGALHAES,NE,BA,-12.15222222,-45.82972221,754.04,2002-04-18,2018/INMET_NE_BA_A404_LUIZ EDUARDO MAGALHAES_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A405,CARAVELAS,NE,BA,-17.73333333,-39.26666666,2.88,2002-12-20,2018/INMET_NE_BA_A405_CARAVELAS_01-01-2018_A_31-12-2018.CSV,8760,8760,8758,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A406,CRUZ DAS ALMAS,NE,BA,-12.65,-39.15,225.87,2003-01-19,2018/INMET_NE_BA_A406_CRUZ DAS ALMAS_01-01-2018_A_31-12-2018.CSV,8760,8760,8024,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A407,ITIRUCU,NE,BA,-13.52833332,-40.11972221,755.61,2003-02-09,2018/INMET_NE_BA_A407_ITIRUCU_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A408,ITABERABA,NE,BA,-12.51666666,-40.3,249.89,2003-01-29,2018/INMET_NE_BA_A408_ITABERABA_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A410,ILHEUS,NE,BA,-14.65944444,-39.1811111,78.0,2003-01-25,2018/INMET_NE_BA_A410_ILHEUS_01-01-2018_A_31-12-2018.CSV,8760,8760,8712,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A412,MACAJUBA,NE,BA,-12.11666666,-40.18333333,380.0,2003-02-03,2018/INMET_NE_BA_A412_MACAJUBA_01-01-2018_A_31-12-2018.CSV,8760,8760,8758,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A413,FEIRA DE SANTANA,NE,BA,-12.19583333,-38.96722221,231.0,2007-05-26,2018/INMET_NE_BA_A413_FEIRA DE SANTANA_01-01-2018_A_31-12-2018.CSV,8760,8760,8441,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A414,VITORIA DA CONQUISTA,NE,BA,-14.8861111,-40.80138888,874.81,2007-06-01,2018/INMET_NE_BA_A414_VITORIA DA CONQUISTA_01-01-2018_A_31-12-2018.CSV,8760,8760,7261,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A415,SANTA RITA DE CASSIA,NE,BA,-11.01999999,-44.52499999,450.0,2007-05-28,2018/INMET_NE_BA_A415_SANTA RITA DE CASSIA_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A416,CORRENTINA,NE,BA,-13.33222221,-44.61722221,549.0,2007-11-09,2018/INMET_NE_BA_A416_CORRENTINA_01-01-2018_A_31-12-2018.CSV,8760,8760,6040,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A418,BOM JESUS DA LAPA,NE,BA,-13.41666666,-43.18416666,440.0,2007-05-18,2018/INMET_NE_BA_A418_BOM JESUS DA LAPA_01-01-2018_A_31-12-2018.CSV,8760,8760,8564,0,2018-01-01T00:00:00,2018-12-31T23:00:00
2018,A422,ABROLHOS,NE,BA,-17.96416666,-38.6961111,25.0,2008-07-21,2018/INMET_NE_BA_A422_ABROLHOS_01-01-2018_A_31-12-2018.CSV,8760,8760,7471,0,2018-01-01T00:00:00,2018-12-31T23:00:00
